,Date,Year,DOY,Month,Day,code_1,code_2,code_3,code_4,code_5,code_6,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,median_1,median_2,median_3,median_4,median_5,median_6,sd_1,sd_2,sd_3,sd_4,sd_5,sd_6,X2.5th_1,X2.5th_2,X2.5th_3,X2.5th_4,X2.5th_5,X2.5th_6,X97.5th_1,X97.5th_2,X97.5th_3,X97.5th_4,X97.5th_5,X97.5th_6
2162,12/1/2013,2013,335,12,1,1,NA,1,NA,1,NA,0.2058125,NA,0.248927083,NA,0.274427083,NA,0.2058125,NA,0.248927083,NA,0.274427083,NA,0,NA,0,NA,0,NA,0.2058125,NA,0.248927083,NA,0.274427083,NA,0.2058125,NA,0.248927083,NA,0.274427083,NA
2163,12/2/2013,2013,336,12,2,1,NA,1,NA,1,NA,0.20321875,NA,0.248692708,NA,0.276817708,NA,0.20321875,NA,0.248692708,NA,0.276817708,NA,0,NA,0,NA,0,NA,0.20321875,NA,0.248692708,NA,0.276817708,NA,0.20321875,NA,0.248692708,NA,0.276817708,NA
2164,12/3/2013,2013,337,12,3,1,NA,1,NA,1,NA,0.2018125,NA,0.247567708,NA,0.276895833,NA,0.2018125,NA,0.247567708,NA,0.276895833,NA,0,NA,0,NA,0,NA,0.2018125,NA,0.247567708,NA,0.276895833,NA,0.2018125,NA,0.247567708,NA,0.276895833,NA
2165,12/4/2013,2013,338,12,4,1,NA,1,NA,1,NA,0.20253125,NA,0.247359375,NA,0.276166667,NA,0.20253125,NA,0.247359375,NA,0.276166667,NA,0,NA,0,NA,0,NA,0.20253125,NA,0.247359375,NA,0.276166667,NA,0.20253125,NA,0.247359375,NA,0.276166667,NA
2166,12/5/2013,2013,339,12,5,1,NA,1,NA,1,NA,0.20109375,NA,0.246958333,NA,0.277729167,NA,0.20109375,NA,0.246958333,NA,0.277729167,NA,0,NA,0,NA,0,NA,0.20109375,NA,0.246958333,NA,0.277729167,NA,0.20109375,NA,0.246958333,NA,0.277729167,NA
2167,12/6/2013,2013,340,12,6,1,NA,1,NA,1,NA,0.194135417,NA,0.246098958,NA,0.279098958,NA,0.194135417,NA,0.246098958,NA,0.279098958,NA,0,NA,0,NA,0,NA,0.194135417,NA,0.246098958,NA,0.279098958,NA,0.194135417,NA,0.246098958,NA,0.279098958,NA
2168,12/7/2013,2013,341,12,7,1,NA,1,NA,1,NA,0.177828125,NA,0.244411458,NA,0.280682292,NA,0.177828125,NA,0.244411458,NA,0.280682292,NA,0,NA,0,NA,0,NA,0.177828125,NA,0.244411458,NA,0.280682292,NA,0.177828125,NA,0.244411458,NA,0.280682292,NA
2169,12/8/2013,2013,342,12,8,1,NA,1,NA,1,NA,0.16296875,NA,0.24215625,NA,0.280265625,NA,0.16296875,NA,0.24215625,NA,0.280265625,NA,0,NA,0,NA,0,NA,0.16296875,NA,0.24215625,NA,0.280265625,NA,0.16296875,NA,0.24215625,NA,0.280265625,NA
2170,12/9/2013,2013,343,12,9,1,NA,1,NA,1,NA,0.147078125,NA,0.239703125,NA,0.28078125,NA,0.147078125,NA,0.239703125,NA,0.28078125,NA,0,NA,0,NA,0,NA,0.147078125,NA,0.239703125,NA,0.28078125,NA,0.147078125,NA,0.239703125,NA,0.28078125,NA
2171,12/10/2013,2013,344,12,10,1,NA,1,NA,1,NA,0.106375,NA,0.2376875,NA,0.281734375,NA,0.106375,NA,0.2376875,NA,0.281734375,NA,0,NA,0,NA,0,NA,0.106375,NA,0.2376875,NA,0.281734375,NA,0.106375,NA,0.2376875,NA,0.281734375,NA
2172,12/11/2013,2013,345,12,11,1,NA,1,NA,1,NA,0.088145833,NA,0.235640625,NA,0.281661458,NA,0.088145833,NA,0.235640625,NA,0.281661458,NA,0,NA,0,NA,0,NA,0.088145833,NA,0.235640625,NA,0.281661458,NA,0.088145833,NA,0.235640625,NA,0.281661458,NA
2173,12/12/2013,2013,346,12,12,1,NA,1,NA,1,NA,0.086109375,NA,0.232989583,NA,0.283932292,NA,0.086109375,NA,0.232989583,NA,0.283932292,NA,0,NA,0,NA,0,NA,0.086109375,NA,0.232989583,NA,0.283932292,NA,0.086109375,NA,0.232989583,NA,0.283932292,NA
2174,12/13/2013,2013,347,12,13,1,NA,1,NA,1,NA,0.096083333,NA,0.230708333,NA,0.283197917,NA,0.096083333,NA,0.230708333,NA,0.283197917,NA,0,NA,0,NA,0,NA,0.096083333,NA,0.230708333,NA,0.283197917,NA,0.096083333,NA,0.230708333,NA,0.283197917,NA
2175,12/14/2013,2013,348,12,14,1,NA,1,NA,1,NA,0.094630208,NA,0.229286458,NA,0.28275,NA,0.094630208,NA,0.229286458,NA,0.28275,NA,0,NA,0,NA,0,NA,0.094630208,NA,0.229286458,NA,0.28275,NA,0.094630208,NA,0.229286458,NA,0.28275,NA
2176,12/15/2013,2013,349,12,15,1,NA,1,NA,1,NA,0.086848958,NA,0.226583333,NA,0.283020833,NA,0.086848958,NA,0.226583333,NA,0.283020833,NA,0,NA,0,NA,0,NA,0.086848958,NA,0.226583333,NA,0.283020833,NA,0.086848958,NA,0.226583333,NA,0.283020833,NA
2177,12/16/2013,2013,350,12,16,1,NA,1,NA,1,NA,0.092052083,NA,0.224375,NA,0.283427083,NA,0.092052083,NA,0.224375,NA,0.283427083,NA,0,NA,0,NA,0,NA,0.092052083,NA,0.224375,NA,0.283427083,NA,0.092052083,NA,0.224375,NA,0.283427083,NA
2178,12/17/2013,2013,351,12,17,1,NA,1,NA,1,NA,0.1004375,NA,0.222458333,NA,0.283010417,NA,0.1004375,NA,0.222458333,NA,0.283010417,NA,0,NA,0,NA,0,NA,0.1004375,NA,0.222458333,NA,0.283010417,NA,0.1004375,NA,0.222458333,NA,0.283010417,NA
2179,12/18/2013,2013,352,12,18,1,NA,1,NA,1,NA,0.107088542,NA,0.221239583,NA,0.282729167,NA,0.107088542,NA,0.221239583,NA,0.282729167,NA,0,NA,0,NA,0,NA,0.107088542,NA,0.221239583,NA,0.282729167,NA,0.107088542,NA,0.221239583,NA,0.282729167,NA
2180,12/19/2013,2013,353,12,19,1,NA,1,NA,1,NA,0.120328125,NA,0.22040625,NA,0.282197917,NA,0.120328125,NA,0.22040625,NA,0.282197917,NA,0,NA,0,NA,0,NA,0.120328125,NA,0.22040625,NA,0.282197917,NA,0.120328125,NA,0.22040625,NA,0.282197917,NA
2181,12/20/2013,2013,354,12,20,1,NA,1,NA,1,NA,0.125927083,NA,0.219916667,NA,0.282744792,NA,0.125927083,NA,0.219916667,NA,0.282744792,NA,0,NA,0,NA,0,NA,0.125927083,NA,0.219916667,NA,0.282744792,NA,0.125927083,NA,0.219916667,NA,0.282744792,NA
2182,12/21/2013,2013,355,12,21,1,NA,1,NA,1,NA,0.125921875,NA,0.219625,NA,0.282583333,NA,0.125921875,NA,0.219625,NA,0.282583333,NA,0,NA,0,NA,0,NA,0.125921875,NA,0.219625,NA,0.282583333,NA,0.125921875,NA,0.219625,NA,0.282583333,NA
2183,12/22/2013,2013,356,12,22,1,NA,1,NA,1,NA,0.111,NA,0.218635417,NA,0.282395833,NA,0.111,NA,0.218635417,NA,0.282395833,NA,0,NA,0,NA,0,NA,0.111,NA,0.218635417,NA,0.282395833,NA,0.111,NA,0.218635417,NA,0.282395833,NA
2184,12/23/2013,2013,357,12,23,1,NA,1,NA,1,NA,0.081317708,NA,0.214677083,NA,0.282203125,NA,0.081317708,NA,0.214677083,NA,0.282203125,NA,0,NA,0,NA,0,NA,0.081317708,NA,0.214677083,NA,0.282203125,NA,0.081317708,NA,0.214677083,NA,0.282203125,NA
2185,12/24/2013,2013,358,12,24,1,NA,1,NA,1,NA,0.079057292,NA,0.205682292,NA,0.281796875,NA,0.079057292,NA,0.205682292,NA,0.281796875,NA,0,NA,0,NA,0,NA,0.079057292,NA,0.205682292,NA,0.281796875,NA,0.079057292,NA,0.205682292,NA,0.281796875,NA
2186,12/25/2013,2013,359,12,25,1,NA,1,NA,1,NA,0.0775,NA,0.193078125,NA,0.282130208,NA,0.0775,NA,0.193078125,NA,0.282130208,NA,0,NA,0,NA,0,NA,0.0775,NA,0.193078125,NA,0.282130208,NA,0.0775,NA,0.193078125,NA,0.282130208,NA
2187,12/26/2013,2013,360,12,26,1,NA,1,NA,1,NA,0.074557292,NA,0.1796875,NA,0.280713542,NA,0.074557292,NA,0.1796875,NA,0.280713542,NA,0,NA,0,NA,0,NA,0.074557292,NA,0.1796875,NA,0.280713542,NA,0.074557292,NA,0.1796875,NA,0.280713542,NA
2188,12/27/2013,2013,361,12,27,1,NA,1,NA,1,NA,0.074223958,NA,0.173598958,NA,0.2810625,NA,0.074223958,NA,0.173598958,NA,0.2810625,NA,0,NA,0,NA,0,NA,0.074223958,NA,0.173598958,NA,0.2810625,NA,0.074223958,NA,0.173598958,NA,0.2810625,NA
2189,12/28/2013,2013,362,12,28,1,NA,1,NA,1,NA,0.075578125,NA,0.171473958,NA,0.280385417,NA,0.075578125,NA,0.171473958,NA,0.280385417,NA,0,NA,0,NA,0,NA,0.075578125,NA,0.171473958,NA,0.280385417,NA,0.075578125,NA,0.171473958,NA,0.280385417,NA
2190,12/29/2013,2013,363,12,29,1,NA,1,NA,1,NA,0.079234375,NA,0.1713125,NA,0.280703125,NA,0.079234375,NA,0.1713125,NA,0.280703125,NA,0,NA,0,NA,0,NA,0.079234375,NA,0.1713125,NA,0.280703125,NA,0.079234375,NA,0.1713125,NA,0.280703125,NA
2191,12/30/2013,2013,364,12,30,1,NA,1,NA,1,NA,0.074114583,NA,0.168822917,NA,0.281020833,NA,0.074114583,NA,0.168822917,NA,0.281020833,NA,0,NA,0,NA,0,NA,0.074114583,NA,0.168822917,NA,0.281020833,NA,0.074114583,NA,0.168822917,NA,0.281020833,NA
2192,12/31/2013,2013,365,12,31,1,NA,1,NA,1,NA,0.074859375,NA,0.16696875,NA,0.281208333,NA,0.074859375,NA,0.16696875,NA,0.281208333,NA,0,NA,0,NA,0,NA,0.074859375,NA,0.16696875,NA,0.281208333,NA,0.074859375,NA,0.16696875,NA,0.281208333,NA
2193,1/1/2014,2014,1,1,1,1,NA,1,NA,1,NA,0.076510638,NA,0.165808511,NA,0.280925532,NA,0.076510638,NA,0.165808511,NA,0.280925532,NA,0,NA,0,NA,0,NA,0.076510638,NA,0.165808511,NA,0.280925532,NA,0.076510638,NA,0.165808511,NA,0.280925532,NA
2194,1/2/2014,2014,2,1,2,1,NA,1,NA,1,NA,0.072744792,NA,0.163578125,NA,0.280947917,NA,0.072744792,NA,0.163578125,NA,0.280947917,NA,0,NA,0,NA,0,NA,0.072744792,NA,0.163578125,NA,0.280947917,NA,0.072744792,NA,0.163578125,NA,0.280947917,NA
2195,1/3/2014,2014,3,1,3,1,NA,1,NA,1,NA,0.073567708,NA,0.162520833,NA,0.280010417,NA,0.073567708,NA,0.162520833,NA,0.280010417,NA,0,NA,0,NA,0,NA,0.073567708,NA,0.162520833,NA,0.280010417,NA,0.073567708,NA,0.162520833,NA,0.280010417,NA
2196,1/4/2014,2014,4,1,4,1,NA,1,NA,1,NA,0.075932292,NA,0.162005208,NA,0.28046875,NA,0.075932292,NA,0.162005208,NA,0.28046875,NA,0,NA,0,NA,0,NA,0.075932292,NA,0.162005208,NA,0.28046875,NA,0.075932292,NA,0.162005208,NA,0.28046875,NA
2197,1/5/2014,2014,5,1,5,1,NA,1,NA,1,NA,0.066364583,NA,0.158458333,NA,0.280567708,NA,0.066364583,NA,0.158458333,NA,0.280567708,NA,0,NA,0,NA,0,NA,0.066364583,NA,0.158458333,NA,0.280567708,NA,0.066364583,NA,0.158458333,NA,0.280567708,NA
2198,1/6/2014,2014,6,1,6,1,NA,1,NA,1,NA,0.060348958,NA,0.153567708,NA,0.281828125,NA,0.060348958,NA,0.153567708,NA,0.281828125,NA,0,NA,0,NA,0,NA,0.060348958,NA,0.153567708,NA,0.281828125,NA,0.060348958,NA,0.153567708,NA,0.281828125,NA
2199,1/7/2014,2014,7,1,7,1,NA,1,NA,1,NA,0.062895833,NA,0.151661458,NA,0.281197917,NA,0.062895833,NA,0.151661458,NA,0.281197917,NA,0,NA,0,NA,0,NA,0.062895833,NA,0.151661458,NA,0.281197917,NA,0.062895833,NA,0.151661458,NA,0.281197917,NA
2200,1/8/2014,2014,8,1,8,1,NA,1,NA,1,NA,0.063625,NA,0.1496875,NA,0.281302083,NA,0.063625,NA,0.1496875,NA,0.281302083,NA,0,NA,0,NA,0,NA,0.063625,NA,0.1496875,NA,0.281302083,NA,0.063625,NA,0.1496875,NA,0.281302083,NA
2201,1/9/2014,2014,9,1,9,1,NA,1,NA,1,NA,0.065098958,NA,0.14840625,NA,0.281427083,NA,0.065098958,NA,0.14840625,NA,0.281427083,NA,0,NA,0,NA,0,NA,0.065098958,NA,0.14840625,NA,0.281427083,NA,0.065098958,NA,0.14840625,NA,0.281427083,NA
2202,1/10/2014,2014,10,1,10,1,NA,1,NA,1,NA,0.065270833,NA,0.145145833,NA,0.280421875,NA,0.065270833,NA,0.145145833,NA,0.280421875,NA,0,NA,0,NA,0,NA,0.065270833,NA,0.145145833,NA,0.280421875,NA,0.065270833,NA,0.145145833,NA,0.280421875,NA
2203,1/11/2014,2014,11,1,11,1,NA,1,NA,1,NA,0.066567708,NA,0.144526042,NA,0.279776042,NA,0.066567708,NA,0.144526042,NA,0.279776042,NA,0,NA,0,NA,0,NA,0.066567708,NA,0.144526042,NA,0.279776042,NA,0.066567708,NA,0.144526042,NA,0.279776042,NA
2204,1/12/2014,2014,12,1,12,1,NA,1,NA,1,NA,0.071140625,NA,0.144515625,NA,0.279729167,NA,0.071140625,NA,0.144515625,NA,0.279729167,NA,0,NA,0,NA,0,NA,0.071140625,NA,0.144515625,NA,0.279729167,NA,0.071140625,NA,0.144515625,NA,0.279729167,NA
2205,1/13/2014,2014,13,1,13,1,NA,1,NA,1,NA,0.06471875,NA,0.143197917,NA,0.278666667,NA,0.06471875,NA,0.143197917,NA,0.278666667,NA,0,NA,0,NA,0,NA,0.06471875,NA,0.143197917,NA,0.278666667,NA,0.06471875,NA,0.143197917,NA,0.278666667,NA
2206,1/14/2014,2014,14,1,14,1,NA,1,NA,1,NA,0.063427083,NA,0.141401042,NA,0.278541667,NA,0.063427083,NA,0.141401042,NA,0.278541667,NA,0,NA,0,NA,0,NA,0.063427083,NA,0.141401042,NA,0.278541667,NA,0.063427083,NA,0.141401042,NA,0.278541667,NA
2207,1/15/2014,2014,15,1,15,1,NA,1,NA,1,NA,0.063651042,NA,0.139140625,NA,0.277505208,NA,0.063651042,NA,0.139140625,NA,0.277505208,NA,0,NA,0,NA,0,NA,0.063651042,NA,0.139140625,NA,0.277505208,NA,0.063651042,NA,0.139140625,NA,0.277505208,NA
2208,1/16/2014,2014,16,1,16,1,NA,1,NA,1,NA,0.064833333,NA,0.138026042,NA,0.277625,NA,0.064833333,NA,0.138026042,NA,0.277625,NA,0,NA,0,NA,0,NA,0.064833333,NA,0.138026042,NA,0.277625,NA,0.064833333,NA,0.138026042,NA,0.277625,NA
2209,1/17/2014,2014,17,1,17,1,NA,1,NA,1,NA,0.066223958,NA,0.136182292,NA,0.278390625,NA,0.066223958,NA,0.136182292,NA,0.278390625,NA,0,NA,0,NA,0,NA,0.066223958,NA,0.136182292,NA,0.278390625,NA,0.066223958,NA,0.136182292,NA,0.278390625,NA
2210,1/18/2014,2014,18,1,18,1,NA,1,NA,1,NA,0.065770833,NA,0.134609375,NA,0.277192708,NA,0.065770833,NA,0.134609375,NA,0.277192708,NA,0,NA,0,NA,0,NA,0.065770833,NA,0.134609375,NA,0.277192708,NA,0.065770833,NA,0.134609375,NA,0.277192708,NA
2211,1/19/2014,2014,19,1,19,1,NA,1,NA,1,NA,0.066822917,NA,0.134489583,NA,0.275953125,NA,0.066822917,NA,0.134489583,NA,0.275953125,NA,0,NA,0,NA,0,NA,0.066822917,NA,0.134489583,NA,0.275953125,NA,0.066822917,NA,0.134489583,NA,0.275953125,NA
2212,1/20/2014,2014,20,1,20,1,NA,1,NA,1,NA,0.068473958,NA,0.1334375,NA,0.275307292,NA,0.068473958,NA,0.1334375,NA,0.275307292,NA,0,NA,0,NA,0,NA,0.068473958,NA,0.1334375,NA,0.275307292,NA,0.068473958,NA,0.1334375,NA,0.275307292,NA
2213,1/21/2014,2014,21,1,21,1,NA,1,NA,1,NA,0.06871875,NA,0.132828125,NA,0.275166667,NA,0.06871875,NA,0.132828125,NA,0.275166667,NA,0,NA,0,NA,0,NA,0.06871875,NA,0.132828125,NA,0.275166667,NA,0.06871875,NA,0.132828125,NA,0.275166667,NA
2214,1/22/2014,2014,22,1,22,1,NA,1,NA,1,NA,0.067,NA,0.133354167,NA,0.2723125,NA,0.067,NA,0.133354167,NA,0.2723125,NA,0,NA,0,NA,0,NA,0.067,NA,0.133354167,NA,0.2723125,NA,0.067,NA,0.133354167,NA,0.2723125,NA
2215,1/23/2014,2014,23,1,23,1,NA,1,NA,1,NA,0.064442708,NA,0.133125,NA,0.269625,NA,0.064442708,NA,0.133125,NA,0.269625,NA,0,NA,0,NA,0,NA,0.064442708,NA,0.133125,NA,0.269625,NA,0.064442708,NA,0.133125,NA,0.269625,NA
2216,1/24/2014,2014,24,1,24,1,NA,1,NA,1,NA,0.06215625,NA,0.129223958,NA,0.268302083,NA,0.06215625,NA,0.129223958,NA,0.268302083,NA,0,NA,0,NA,0,NA,0.06215625,NA,0.129223958,NA,0.268302083,NA,0.06215625,NA,0.129223958,NA,0.268302083,NA
2217,1/25/2014,2014,25,1,25,1,NA,1,NA,1,NA,0.063348958,NA,0.124854167,NA,0.266223958,NA,0.063348958,NA,0.124854167,NA,0.266223958,NA,0,NA,0,NA,0,NA,0.063348958,NA,0.124854167,NA,0.266223958,NA,0.063348958,NA,0.124854167,NA,0.266223958,NA
2218,1/26/2014,2014,26,1,26,1,NA,1,NA,1,NA,0.067598958,NA,0.124890625,NA,0.262098958,NA,0.067598958,NA,0.124890625,NA,0.262098958,NA,0,NA,0,NA,0,NA,0.067598958,NA,0.124890625,NA,0.262098958,NA,0.067598958,NA,0.124890625,NA,0.262098958,NA
2219,1/27/2014,2014,27,1,27,1,NA,1,NA,1,NA,0.069395833,NA,0.126864583,NA,0.258385417,NA,0.069395833,NA,0.126864583,NA,0.258385417,NA,0,NA,0,NA,0,NA,0.069395833,NA,0.126864583,NA,0.258385417,NA,0.069395833,NA,0.126864583,NA,0.258385417,NA
2220,1/28/2014,2014,28,1,28,1,NA,1,NA,1,NA,0.069614583,NA,0.128932292,NA,0.254421875,NA,0.069614583,NA,0.128932292,NA,0.254421875,NA,0,NA,0,NA,0,NA,0.069614583,NA,0.128932292,NA,0.254421875,NA,0.069614583,NA,0.128932292,NA,0.254421875,NA
2221,1/29/2014,2014,29,1,29,1,NA,1,NA,1,NA,0.067208333,NA,0.12871875,NA,0.251088542,NA,0.067208333,NA,0.12871875,NA,0.251088542,NA,0,NA,0,NA,0,NA,0.067208333,NA,0.12871875,NA,0.251088542,NA,0.067208333,NA,0.12871875,NA,0.251088542,NA
2222,1/30/2014,2014,30,1,30,1,NA,1,NA,1,NA,0.072447917,NA,0.129010417,NA,0.247447917,NA,0.072447917,NA,0.129010417,NA,0.247447917,NA,0,NA,0,NA,0,NA,0.072447917,NA,0.129010417,NA,0.247447917,NA,0.072447917,NA,0.129010417,NA,0.247447917,NA
2223,1/31/2014,2014,31,1,31,1,NA,1,NA,1,NA,0.07878125,NA,0.132270833,NA,0.24678125,NA,0.07878125,NA,0.132270833,NA,0.24678125,NA,0,NA,0,NA,0,NA,0.07878125,NA,0.132270833,NA,0.24678125,NA,0.07878125,NA,0.132270833,NA,0.24678125,NA
2224,2/1/2014,2014,32,2,1,1,NA,1,NA,1,NA,0.079640625,NA,0.13309375,NA,0.248390625,NA,0.079640625,NA,0.13309375,NA,0.248390625,NA,0,NA,0,NA,0,NA,0.079640625,NA,0.13309375,NA,0.248390625,NA,0.079640625,NA,0.13309375,NA,0.248390625,NA
2225,2/2/2014,2014,33,2,2,1,NA,1,NA,1,NA,0.070625,NA,0.133046875,NA,0.25009375,NA,0.070625,NA,0.133046875,NA,0.25009375,NA,0,NA,0,NA,0,NA,0.070625,NA,0.133046875,NA,0.25009375,NA,0.070625,NA,0.133046875,NA,0.25009375,NA
2226,2/3/2014,2014,34,2,3,1,NA,1,NA,1,NA,0.070145833,NA,0.132114583,NA,0.2485625,NA,0.070145833,NA,0.132114583,NA,0.2485625,NA,0,NA,0,NA,0,NA,0.070145833,NA,0.132114583,NA,0.2485625,NA,0.070145833,NA,0.132114583,NA,0.2485625,NA
2227,2/4/2014,2014,35,2,4,1,NA,1,NA,1,NA,0.068401042,NA,0.131921875,NA,0.247161458,NA,0.068401042,NA,0.131921875,NA,0.247161458,NA,0,NA,0,NA,0,NA,0.068401042,NA,0.131921875,NA,0.247161458,NA,0.068401042,NA,0.131921875,NA,0.247161458,NA
2228,2/5/2014,2014,36,2,5,1,NA,1,NA,1,NA,0.067,NA,0.131,NA,0.2475,NA,0.067,NA,0.131,NA,0.2475,NA,0,NA,0,NA,0,NA,0.067,NA,0.131,NA,0.2475,NA,0.067,NA,0.131,NA,0.2475,NA
2229,2/6/2014,2014,37,2,6,1,NA,1,NA,1,NA,0.066109375,NA,0.129286458,NA,0.246921875,NA,0.066109375,NA,0.129286458,NA,0.246921875,NA,0,NA,0,NA,0,NA,0.066109375,NA,0.129286458,NA,0.246921875,NA,0.066109375,NA,0.129286458,NA,0.246921875,NA
2230,2/7/2014,2014,38,2,7,1,NA,1,NA,1,NA,0.0645,NA,0.1275,NA,0.247,NA,0.0645,NA,0.1275,NA,0.247,NA,0,NA,0,NA,0,NA,0.0645,NA,0.1275,NA,0.247,NA,0.0645,NA,0.1275,NA,0.247,NA
2231,2/8/2014,2014,39,2,8,1,NA,1,NA,1,NA,0.067052083,NA,0.126072917,NA,0.24359375,NA,0.067052083,NA,0.126072917,NA,0.24359375,NA,0,NA,0,NA,0,NA,0.067052083,NA,0.126072917,NA,0.24359375,NA,0.067052083,NA,0.126072917,NA,0.24359375,NA
2232,2/9/2014,2014,40,2,9,1,NA,1,NA,1,NA,0.072317708,NA,0.126640625,NA,0.241427083,NA,0.072317708,NA,0.126640625,NA,0.241427083,NA,0,NA,0,NA,0,NA,0.072317708,NA,0.126640625,NA,0.241427083,NA,0.072317708,NA,0.126640625,NA,0.241427083,NA
2233,2/10/2014,2014,41,2,10,1,NA,1,NA,1,NA,0.082854167,NA,0.131411458,NA,0.241125,NA,0.082854167,NA,0.131411458,NA,0.241125,NA,0,NA,0,NA,0,NA,0.082854167,NA,0.131411458,NA,0.241125,NA,0.082854167,NA,0.131411458,NA,0.241125,NA
2234,2/11/2014,2014,42,2,11,1,NA,1,NA,1,NA,0.087270833,NA,0.134989583,NA,0.242526042,NA,0.087270833,NA,0.134989583,NA,0.242526042,NA,0,NA,0,NA,0,NA,0.087270833,NA,0.134989583,NA,0.242526042,NA,0.087270833,NA,0.134989583,NA,0.242526042,NA
2235,2/12/2014,2014,43,2,12,1,NA,1,NA,1,NA,0.086005208,NA,0.136927083,NA,0.244265625,NA,0.086005208,NA,0.136927083,NA,0.244265625,NA,0,NA,0,NA,0,NA,0.086005208,NA,0.136927083,NA,0.244265625,NA,0.086005208,NA,0.136927083,NA,0.244265625,NA
2236,2/13/2014,2014,44,2,13,1,NA,1,NA,1,NA,0.08696875,NA,0.138364583,NA,0.245703125,NA,0.08696875,NA,0.138364583,NA,0.245703125,NA,0,NA,0,NA,0,NA,0.08696875,NA,0.138364583,NA,0.245703125,NA,0.08696875,NA,0.138364583,NA,0.245703125,NA
2237,2/14/2014,2014,45,2,14,1,NA,1,NA,1,NA,0.090984375,NA,0.138942708,NA,0.247604167,NA,0.090984375,NA,0.138942708,NA,0.247604167,NA,0,NA,0,NA,0,NA,0.090984375,NA,0.138942708,NA,0.247604167,NA,0.090984375,NA,0.138942708,NA,0.247604167,NA
2238,2/15/2014,2014,46,2,15,1,NA,1,NA,1,NA,0.097109375,NA,0.140583333,NA,0.249609375,NA,0.097109375,NA,0.140583333,NA,0.249609375,NA,0,NA,0,NA,0,NA,0.097109375,NA,0.140583333,NA,0.249609375,NA,0.097109375,NA,0.140583333,NA,0.249609375,NA
2239,2/16/2014,2014,47,2,16,1,NA,1,NA,1,NA,0.105770833,NA,0.14196875,NA,0.2513125,NA,0.105770833,NA,0.14196875,NA,0.2513125,NA,0,NA,0,NA,0,NA,0.105770833,NA,0.14196875,NA,0.2513125,NA,0.105770833,NA,0.14196875,NA,0.2513125,NA
2240,2/17/2014,2014,48,2,17,1,NA,1,NA,1,NA,0.113989583,NA,0.142963542,NA,0.252484375,NA,0.113989583,NA,0.142963542,NA,0.252484375,NA,0,NA,0,NA,0,NA,0.113989583,NA,0.142963542,NA,0.252484375,NA,0.113989583,NA,0.142963542,NA,0.252484375,NA
2241,2/18/2014,2014,49,2,18,1,NA,1,NA,1,NA,0.126963542,NA,0.1445625,NA,0.253395833,NA,0.126963542,NA,0.1445625,NA,0.253395833,NA,0,NA,0,NA,0,NA,0.126963542,NA,0.1445625,NA,0.253395833,NA,0.126963542,NA,0.1445625,NA,0.253395833,NA
2242,2/19/2014,2014,50,2,19,1,NA,1,NA,1,NA,0.140375,NA,0.145286458,NA,0.254203125,NA,0.140375,NA,0.145286458,NA,0.254203125,NA,0,NA,0,NA,0,NA,0.140375,NA,0.145286458,NA,0.254203125,NA,0.140375,NA,0.145286458,NA,0.254203125,NA
2243,2/20/2014,2014,51,2,20,1,NA,1,NA,1,NA,0.145572917,NA,0.146447917,NA,0.254026042,NA,0.145572917,NA,0.146447917,NA,0.254026042,NA,0,NA,0,NA,0,NA,0.145572917,NA,0.146447917,NA,0.254026042,NA,0.145572917,NA,0.146447917,NA,0.254026042,NA
2244,2/21/2014,2014,52,2,21,1,NA,1,NA,1,NA,0.135401042,NA,0.147911458,NA,0.254432292,NA,0.135401042,NA,0.147911458,NA,0.254432292,NA,0,NA,0,NA,0,NA,0.135401042,NA,0.147911458,NA,0.254432292,NA,0.135401042,NA,0.147911458,NA,0.254432292,NA
2245,2/22/2014,2014,53,2,22,1,NA,1,NA,1,NA,0.124260417,NA,0.148067708,NA,0.25534375,NA,0.124260417,NA,0.148067708,NA,0.25534375,NA,0,NA,0,NA,0,NA,0.124260417,NA,0.148067708,NA,0.25534375,NA,0.124260417,NA,0.148067708,NA,0.25534375,NA
2246,2/23/2014,2014,54,2,23,1,NA,1,NA,1,NA,0.118947917,NA,0.148473958,NA,0.256125,NA,0.118947917,NA,0.148473958,NA,0.256125,NA,0,NA,0,NA,0,NA,0.118947917,NA,0.148473958,NA,0.256125,NA,0.118947917,NA,0.148473958,NA,0.256125,NA
2247,2/24/2014,2014,55,2,24,1,NA,1,NA,1,NA,0.117078125,NA,0.147598958,NA,0.256229167,NA,0.117078125,NA,0.147598958,NA,0.256229167,NA,0,NA,0,NA,0,NA,0.117078125,NA,0.147598958,NA,0.256229167,NA,0.117078125,NA,0.147598958,NA,0.256229167,NA
2248,2/25/2014,2014,56,2,25,1,NA,1,NA,1,NA,0.116609375,NA,0.147380208,NA,0.2554375,NA,0.116609375,NA,0.147380208,NA,0.2554375,NA,0,NA,0,NA,0,NA,0.116609375,NA,0.147380208,NA,0.2554375,NA,0.116609375,NA,0.147380208,NA,0.2554375,NA
2249,2/26/2014,2014,57,2,26,1,NA,1,NA,1,NA,0.118166667,NA,0.146244792,NA,0.254557292,NA,0.118166667,NA,0.146244792,NA,0.254557292,NA,0,NA,0,NA,0,NA,0.118166667,NA,0.146244792,NA,0.254557292,NA,0.118166667,NA,0.146244792,NA,0.254557292,NA
